Year,st,State,Gini
1967,45,Utah,0.458954006
1967,46,Vermont,0.467415214
1967,47,Virginia,0.464489609
1967,48,Washington,0.438625365
1967,49,West Virginia,0.456053197
1967,50,Wisconsin,0.452812254
1967,51,Wyoming,0.457627237
1968,0,United States,0.474296004
1968,1,Alabama,0.466929913
1968,2,Alaska,0.476322562
1968,3,Arizona,0.480812907
1968,4,Arkansas,0.46737808
1968,5,California,0.470136046
1968,6,Colorado,0.476421326
1968,7,Connecticut,0.49860853
1968,8,Delaware,0.51464802
1968,9,District of Columbia,0.503929853
1968,10,Florida,0.509860754
1968,11,Georgia,0.47785145
1968,12,Hawaii,0.49211514
1968,13,Idaho,0.471793711
1968,14,Illinois,0.460462332
1968,15,Indiana,0.432221681
1968,16,Iowa,0.46638608
1968,17,Kansas,0.469141752
1968,18,Kentucky,0.463965386
1968,19,Louisiana,0.460516721
1968,20,Maine,0.446931928
1968,21,Maryland,0.474131107
1968,22,Massachusetts,0.470560223
1968,23,Michigan,0.453178316
1968,24,Minnesota,0.478791177
1968,25,Mississippi,0.475286901
1968,26,Missouri,0.483205408
1968,27,Montana,0.504133582
1968,28,Nebraska,0.511067748
1968,29,Nevada,0.469265997
1968,30,New Hampshire,0.452902406
1968,31,New Jersey,0.464402288
1968,32,New Mexico,0.479733646
1968,33,New York,0.489513159
1968,34,North Carolina,0.477118254
1968,35,North Dakota,0.4713099
1968,36,Ohio,0.437874496
1968,37,Oklahoma,0.480441034
1968,38,Oregon,0.468620509
1968,39,Pennsylvania,0.450862914
1968,40,Rhode Island,0.460899919
1968,41,South Carolina,0.468643576
1968,42,South Dakota,0.477547973
1968,43,Tennessee,0.466040879
1968,44,Texas,0.498087764
1968,45,Utah,0.462546885
1968,46,Vermont,0.471412539
1968,47,Virginia,0.472585857
1968,48,Washington,0.449249893
1968,49,West Virginia,0.450943917
1968,50,Wisconsin,0.457335889
1968,51,Wyoming,0.484027624
1969,0,United States,0.472642958
1969,1,Alabama,0.45696798
1969,2,Alaska,0.460450798
1969,3,Arizona,0.466654032
1969,4,Arkansas,0.4968355
1969,5,California,0.469663501
1969,6,Colorado,0.48444882
1969,7,Connecticut,0.470549613
1969,8,Delaware,0.505355358
1969,9,District of Columbia,0.507215619
1969,10,Florida,0.503686607
1969,11,Georgia,0.473224789
1969,12,Hawaii,0.495740741
1969,13,Idaho,0.469648838
1969,14,Illinois,0.45932579
1969,15,Indiana,0.440270215
1969,16,Iowa,0.472757548
1969,17,Kansas,0.477869958
1969,18,Kentucky,0.450920224
1969,19,Louisiana,0.467754185
1969,20,Maine,0.427114397
1969,21,Maryland,0.475935072
1969,22,Massachusetts,0.46540013
1969,23,Michigan,0.450644433
1969,24,Minnesota,0.479600698
1969,25,Mississippi,0.495634705
1969,26,Missouri,0.474867851
1969,27,Montana,0.450581312
1969,28,Nebraska,0.468290836
1969,29,Nevada,0.48258698
1969,30,New Hampshire,0.484966129
1969,31,New Jersey,0.469493181
1969,32,New Mexico,0.509813488
1969,33,New York,0.485377103
1969,34,North Carolina,0.463333905
1969,35,North Dakota,0.473547339
1969,36,Ohio,0.447897077
1969,37,Oklahoma,0.478214979
1969,38,Oregon,0.455559164
1969,39,Pennsylvania,0.451891422
1969,40,Rhode Island,0.473357558
1969,41,South Carolina,0.480218023
1969,42,South Dakota,0.486788154
1969,43,Tennessee,0.469789326
1969,44,Texas,0.49403438
1969,45,Utah,0.458525985
1969,46,Vermont,0.47603339
1969,47,Virginia,0.461836487
1969,48,Washington,0.45677945
1969,49,West Virginia,0.437295228
1969,50,Wisconsin,0.457704514
1969,51,Wyoming,0.456399977
1970,0,United States,0.458536744
1970,1,Alabama,0.456063777
1970,2,Alaska,0.458385438
1970,3,Arizona,0.453011096
1970,4,Arkansas,0.458472669
1970,5,California,0.460080564
1970,6,Colorado,0.462733179
1970,7,Connecticut,0.460308701
1970,8,Delaware,0.468296081
1970,9,District of Columbia,0.545047462
1970,10,Florida,0.486458987
1970,11,Georgia,0.463248163
1970,12,Hawaii,0.480025083
1970,13,Idaho,0.506464303
1970,14,Illinois,0.440479726
1970,15,Indiana,0.434258878
1970,16,Iowa,0.445075423
1970,17,Kansas,0.451678663
1970,18,Kentucky,0.454111338
1970,19,Louisiana,0.47742939
1970,20,Maine,0.426295727
1970,21,Maryland,0.446683317
1970,22,Massachusetts,0.466593385
1970,23,Michigan,0.431160957
1970,24,Minnesota,0.460477084
1970,25,Mississippi,0.46564877
1970,26,Missouri,0.454367578
1970,27,Montana,0.470492572
1970,28,Nebraska,0.483399957
1970,29,Nevada,0.426737249
1970,30,New Hampshire,0.428520739
1970,31,New Jersey,0.459933311
1970,32,New Mexico,0.492759675
1970,33,New York,0.469311804
1970,34,North Carolina,0.459977537
1970,35,North Dakota,0.49596113
1970,36,Ohio,0.42850253
1970,37,Oklahoma,0.461863279
1970,38,Oregon,0.451810926
1970,39,Pennsylvania,0.42369023
1970,40,Rhode Island,0.45133999
1970,41,South Carolina,0.453968227
1970,42,South Dakota,0.487373263
1970,43,Tennessee,0.447012722
1970,44,Texas,0.481370747
1970,45,Utah,0.470004529
1970,46,Vermont,0.45515728
1970,47,Virginia,0.460940152
1970,48,Washington,0.445364237
1970,49,West Virginia,0.426701158
1970,50,Wisconsin,0.44208169
1970,51,Wyoming,0.455337942
1971,0,United States,0.460643083
1971,1,Alabama,0.451959372
1971,2,Alaska,0.46719867
1971,3,Arizona,0.456849366
1971,4,Arkansas,0.468496919
1971,5,California,0.461657137
1971,6,Colorado,0.471903145
1971,7,Connecticut,0.466398269
1971,8,Delaware,0.486147791
1971,9,District of Columbia,0.522826731
1971,10,Florida,0.480327576
1971,11,Georgia,0.459743559
1971,12,Hawaii,0.461793453
1971,13,Idaho,0.455078244
1971,14,Illinois,0.448381126
1971,15,Indiana,0.433189481
1971,16,Iowa,0.454633385
1971,17,Kansas,0.464886248
1971,18,Kentucky,0.461224556
1971,19,Louisiana,0.469700783
1971,20,Maine,0.477975488
1971,21,Maryland,0.450004309
1971,22,Massachusetts,0.464621842
1971,23,Michigan,0.436691344
1971,24,Minnesota,0.474770069
1971,25,Mississippi,0.477071077
1971,26,Missouri,0.451814324
1971,27,Montana,0.453674018
1971,28,Nebraska,0.469076067
1971,29,Nevada,0.495365828
1971,30,New Hampshire,0.45958361
1971,31,New Jersey,0.4574956
1971,32,New Mexico,0.490610331
1971,33,New York,0.468133122
1971,34,North Carolina,0.444826454
1971,35,North Dakota,0.464650273
1971,36,Ohio,0.430893809
1971,37,Oklahoma,0.464578092
1971,38,Oregon,0.457281649
1971,39,Pennsylvania,0.434869021
1971,40,Rhode Island,0.449281365
1971,41,South Carolina,0.446332812
1971,42,South Dakota,0.453726143
1971,43,Tennessee,0.456335604
1971,44,Texas,0.487357616
1971,45,Utah,0.467384428
1971,46,Vermont,0.470690548
1971,47,Virginia,0.460874438
1971,48,Washington,0.446712404
1971,49,West Virginia,0.409674406
1971,50,Wisconsin,0.449658334
1971,51,Wyoming,0.448645711
1972,0,United States,0.464451909
1972,1,Alabama,0.469192177
1972,2,Alaska,0.461649269
1972,3,Arizona,0.473607689
1972,4,Arkansas,0.478859305
1972,5,California,0.469952434
1972,6,Colorado,0.490133405
1972,7,Connecticut,0.470564127
1972,8,Delaware,0.477226675
1972,9,District of Columbia,0.489355117
1972,10,Florida,0.491830975
1972,11,Georgia,0.480260372
1972,12,Hawaii,0.474104047
1972,13,Idaho,0.451650679
1972,14,Illinois,0.448105067
1972,15,Indiana,0.440233439
1972,16,Iowa,0.441756606
1972,17,Kansas,0.464239597
1972,18,Kentucky,0.441189498
1972,19,Louisiana,0.456906646
1972,20,Maine,0.436512291
1972,21,Maryland,0.45784384
1972,22,Massachusetts,0.456712544
1972,23,Michigan,0.436012
1972,24,Minnesota,0.465354651
1972,25,Mississippi,0.462370157
1972,26,Missouri,0.454858929
1972,27,Montana,0.444290727
1972,28,Nebraska,0.456206024
1972,29,Nevada,0.480956316
1972,30,New Hampshire,0.447437733
1972,31,New Jersey,0.475236237
1972,32,New Mexico,0.48838225
1972,33,New York,0.470420927
1972,34,North Carolina,0.454432935
1972,35,North Dakota,0.455923498
1972,36,Ohio,0.438051671
1972,37,Oklahoma,0.462736309
1972,38,Oregon,0.450697869
1972,39,Pennsylvania,0.438310802
1972,40,Rhode Island,0.460203171
1972,41,South Carolina,0.449578166
1972,42,South Dakota,0.472549677
1972,43,Tennessee,0.469187528
1972,44,Texas,0.498036772
1972,45,Utah,0.457343519
1972,46,Vermont,0.456811994
1972,47,Virginia,0.468995303
1972,48,Washington,0.445341647
1972,49,West Virginia,0.423867971
1972,50,Wisconsin,0.44216758
1972,51,Wyoming,0.473312676
1973,0,United States,0.469448924
1973,1,Alabama,0.455538303
1973,2,Alaska,0.458244622
1973,3,Arizona,0.482456118
1973,4,Arkansas,0.480942428
1973,5,California,0.478553742
1973,6,Colorado,0.482649922
1973,7,Connecticut,0.465161949
1973,8,Delaware,0.469173193
1973,9,District of Columbia,0.503721952
1973,10,Florida,0.493416429
1973,11,Georgia,0.477968097
1973,12,Hawaii,0.475032479
1973,13,Idaho,0.473361313
1973,14,Illinois,0.457640558
1973,15,Indiana,0.441782087
1973,16,Iowa,0.4775424
1973,17,Kansas,0.467823625
1973,18,Kentucky,0.473744452
1973,19,Louisiana,0.470956683
1973,20,Maine,0.465158939
1973,21,Maryland,0.470512301
1973,22,Massachusetts,0.464196205
1973,23,Michigan,0.444543004
1973,24,Minnesota,0.471955627
1973,25,Mississippi,0.488126338
1973,26,Missouri,0.47324416
1973,27,Montana,0.492941588
1973,28,Nebraska,0.488874167
1973,29,Nevada,0.478990018
1973,30,New Hampshire,0.472145796
1973,31,New Jersey,0.465984046
1973,32,New Mexico,0.49143225
1973,33,New York,0.467908859
1973,34,North Carolina,0.439244628
1973,35,North Dakota,0.473365247
1973,36,Ohio,0.439557284
1973,37,Oklahoma,0.490360975
1973,38,Oregon,0.458911657
1973,39,Pennsylvania,0.447280139
1973,40,Rhode Island,0.463258147
1973,41,South Carolina,0.448877215
1973,42,South Dakota,0.491628468
1973,43,Tennessee,0.476083934
1973,44,Texas,0.494211137
1973,45,Utah,0.463604331
1973,46,Vermont,0.463025987
1973,47,Virginia,0.467896372
1973,48,Washington,0.455123007
1973,49,West Virginia,0.443490744
1973,50,Wisconsin,0.451629519
1973,51,Wyoming,0.502646446
1974,0,United States,0.471842617
1974,1,Alabama,0.4675183
1974,2,Alaska,0.471398532
1974,3,Arizona,0.484717429
1974,4,Arkansas,0.484789759
1974,5,California,0.479726315
1974,6,Colorado,0.485423237
1974,7,Connecticut,0.477915466
1974,8,Delaware,0.478425801
1974,9,District of Columbia,0.497304559
1974,10,Florida,0.492944479
1974,11,Georgia,0.477627426
1974,12,Hawaii,0.479654849
1974,13,Idaho,0.479902446
1974,14,Illinois,0.461942524
1974,15,Indiana,0.450173676
1974,16,Iowa,0.469975829
1974,17,Kansas,0.478791386
1974,18,Kentucky,0.468101799
1974,19,Louisiana,0.477068424
1974,20,Maine,0.466866583
1974,21,Maryland,0.466807604
1974,22,Massachusetts,0.468959451
1974,23,Michigan,0.452757955
1974,24,Minnesota,0.476429611
1974,25,Mississippi,0.484652102
1974,26,Missouri,0.472214907
1974,27,Montana,0.492597193
1974,28,Nebraska,0.488683105
1974,29,Nevada,0.491069436
1974,30,New Hampshire,0.460235655
1974,31,New Jersey,0.468786418
1974,32,New Mexico,0.502230585
1974,33,New York,0.471162289
1974,34,North Carolina,0.458027244
1974,35,North Dakota,0.49316746
1974,36,Ohio,0.442262113
1974,37,Oklahoma,0.488021702
1974,38,Oregon,0.465465993
1974,39,Pennsylvania,0.448224008
1974,40,Rhode Island,0.465427011
1974,41,South Carolina,0.454409301
1974,42,South Dakota,0.508186162
1974,43,Tennessee,0.473391384
1974,44,Texas,0.501119137
1974,45,Utah,0.466820329
1974,46,Vermont,0.467804462
1974,47,Virginia,0.468675643
1974,48,Washington,0.460682362
1974,49,West Virginia,0.436112553
1974,50,Wisconsin,0.459125251
1974,51,Wyoming,0.488004237
1975,0,United States,0.475779444
1975,1,Alabama,0.471967429
1975,2,Alaska,0.470441014
1975,3,Arizona,0.503290713
1975,4,Arkansas,0.496788681
1975,5,California,0.480473846
1975,6,Colorado,0.483231604
1975,7,Connecticut,0.488077551
1975,8,Delaware,0.478196442
1975,9,District of Columbia,0.482895792
1975,10,Florida,0.504188001
1975,11,Georgia,0.477887988
1975,12,Hawaii,0.487023145
1975,13,Idaho,0.491337538
1975,14,Illinois,0.46775642
1975,15,Indiana,0.454702586
1975,16,Iowa,0.477579623
1975,17,Kansas,0.492368162
1975,18,Kentucky,0.490455657
1975,19,Louisiana,0.481256366
1975,20,Maine,0.458990633
1975,21,Maryland,0.462881446
1975,22,Massachusetts,0.476140857
1975,23,Michigan,0.455742061
1975,24,Minnesota,0.472037971
1975,25,Mississippi,0.476533115
1975,26,Missouri,0.488403082
1975,27,Montana,0.510030687
1975,28,Nebraska,0.501776516
1975,29,Nevada,0.495057702
1975,30,New Hampshire,0.456617206
1975,31,New Jersey,0.469884664
1975,32,New Mexico,0.517256379
1975,33,New York,0.46700713
1975,34,North Carolina,0.460744172
1975,35,North Dakota,0.497430444
1975,36,Ohio,0.445594519
1975,37,Oklahoma,0.494859606
1975,38,Oregon,0.477771699
1975,39,Pennsylvania,0.451856613
1975,40,Rhode Island,0.47300002
1975,41,South Carolina,0.454963177
1975,42,South Dakota,0.515358508
1975,43,Tennessee,0.465494871
1975,44,Texas,0.502551436
1975,45,Utah,0.472027868
1975,46,Vermont,0.458887786
1975,47,Virginia,0.471299469
1975,48,Washington,0.46001035
1975,49,West Virginia,0.428772032
1975,50,Wisconsin,0.455873251
1975,51,Wyoming,0.498609394
1976,0,United States,0.475875378
1976,1,Alabama,0.464211166
1976,2,Alaska,0.463868946
1976,3,Arizona,0.502094388
1976,4,Arkansas,0.480481267
1976,5,California,0.483461231
1976,6,Colorado,0.476084054
1976,7,Connecticut,0.488775194
1976,8,Delaware,0.480560035
1976,9,District of Columbia,0.482636452
1976,10,Florida,0.494342387
1976,11,Georgia,0.476606816
1976,12,Hawaii,0.491181016
1976,13,Idaho,0.476184398
1976,14,Illinois,0.465706825
1976,15,Indiana,0.455051273
1976,16,Iowa,0.469825923
1976,17,Kansas,0.477071613
1976,18,Kentucky,0.465414047
1976,19,Louisiana,0.473105282
1976,20,Maine,0.464181304
1976,21,Maryland,0.471858233
1976,22,Massachusetts,0.473151416
1976,23,Michigan,0.465958238
1976,24,Minnesota,0.477059096
1976,25,Mississippi,0.484556407
1976,26,Missouri,0.472353309
1976,27,Montana,0.506185532
1976,28,Nebraska,0.501728177
1976,29,Nevada,0.476514369
1976,30,New Hampshire,0.445030868
1976,31,New Jersey,0.4678967
1976,32,New Mexico,0.501319647
1976,33,New York,0.469531357
1976,34,North Carolina,0.477175832
1976,35,North Dakota,0.514581501
1976,36,Ohio,0.45085308
1976,37,Oklahoma,0.487113267
1976,38,Oregon,0.466016591
1976,39,Pennsylvania,0.454052001
1976,40,Rhode Island,0.457936496
1976,41,South Carolina,0.448057532
1976,42,South Dakota,0.507278502
1976,43,Tennessee,0.468179852
1976,44,Texas,0.501652956
1976,45,Utah,0.458649963
1976,46,Vermont,0.479132771
1976,47,Virginia,0.469755441
1976,48,Washington,0.468993694
1976,49,West Virginia,0.441259921
1976,50,Wisconsin,0.466735929
1976,51,Wyoming,0.47072202
1977,0,United States,0.47729221
1977,1,Alabama,0.478943795
1977,2,Alaska,0.491322488
1977,3,Arizona,0.479580671
1977,4,Arkansas,0.479317397
1977,5,California,0.491791695
1977,6,Colorado,0.489236921
1977,7,Connecticut,0.478019893
1977,8,Delaware,0.46036154
1977,9,District of Columbia,0.501691222
1977,10,Florida,0.480007827
1977,11,Georgia,0.478026867
1977,12,Hawaii,0.470340848
1977,13,Idaho,0.508038342
1977,14,Illinois,0.469122142
1977,15,Indiana,0.461524814
1977,16,Iowa,0.476557761
1977,17,Kansas,0.482436091
1977,18,Kentucky,0.457079798
1977,19,Louisiana,0.489840537
1977,20,Maine,0.49169296
1977,21,Maryland,0.472030312
1977,22,Massachusetts,0.466727287
1977,23,Michigan,0.464026541
1977,24,Minnesota,0.480891377
1977,25,Mississippi,0.497177958
1977,26,Missouri,0.476664841
1977,27,Montana,0.513588548
1977,28,Nebraska,0.486234814
1977,29,Nevada,0.517472446
1977,30,New Hampshire,0.468583494
1977,31,New Jersey,0.464369208
1977,32,New Mexico,0.500622809
1977,33,New York,0.472989708
1977,34,North Carolina,0.455655575
1977,35,North Dakota,0.536485791
1977,36,Ohio,0.44064042
1977,37,Oklahoma,0.498095691
1977,38,Oregon,0.458950698
1977,39,Pennsylvania,0.450381726
1977,40,Rhode Island,0.47112453
1977,41,South Carolina,0.461055249
1977,42,South Dakota,0.577089965
1977,43,Tennessee,0.489065737
1977,44,Texas,0.503498554
1977,45,Utah,0.459789217
1977,46,Vermont,0.460985243
1977,47,Virginia,0.456987262
1977,48,Washington,0.468457907
1977,49,West Virginia,0.447759509
1977,50,Wisconsin,0.476135999
1977,51,Wyoming,0.49537316
1978,0,United States,0.477857888
1978,1,Alabama,0.459341884
1978,2,Alaska,0.494370073
1978,3,Arizona,0.499013692
1978,4,Arkansas,0.481965065
1978,5,California,0.487678915
1978,6,Colorado,0.493216544
1978,7,Connecticut,0.478892863
1978,8,Delaware,0.496342212
1978,9,District of Columbia,0.511083305
1978,10,Florida,0.490834624
1978,11,Georgia,0.485385895
1978,12,Hawaii,0.477761328
1978,13,Idaho,0.486054927
1978,14,Illinois,0.471181631
1978,15,Indiana,0.464673728
1978,16,Iowa,0.45600611
1978,17,Kansas,0.490868568
1978,18,Kentucky,0.466827065
1978,19,Louisiana,0.490301132
1978,20,Maine,0.468684286
1978,21,Maryland,0.458442003
1978,22,Massachusetts,0.473280609
1978,23,Michigan,0.46143952
1978,24,Minnesota,0.481855363
1978,25,Mississippi,0.478041589
1978,26,Missouri,0.470662385
1978,27,Montana,0.513872027
1978,28,Nebraska,0.482377827
1978,29,Nevada,0.503231287
1978,30,New Hampshire,0.444733322
1978,31,New Jersey,0.475628525
1978,32,New Mexico,0.459908962
1978,33,New York,0.477578253
1978,34,North Carolina,0.463147938
1978,35,North Dakota,0.491400212
1978,36,Ohio,0.447080553
1978,37,Oklahoma,0.4734703
1978,38,Oregon,0.480400026
1978,39,Pennsylvania,0.455705911
1978,40,Rhode Island,0.465958953
1978,41,South Carolina,0.465950191
1978,42,South Dakota,0.517615676
1978,43,Tennessee,0.478796989
1978,44,Texas,0.510296643
1978,45,Utah,0.459121913
1978,46,Vermont,0.446530104
1978,47,Virginia,0.455862194
1978,48,Washington,0.479650855
1978,49,West Virginia,0.438973844
1978,50,Wisconsin,0.458959043
1978,51,Wyoming,0.485492736
1979,0,United States,0.482021272
1979,1,Alabama,0.483021289
1979,2,Alaska,0.488133788
1979,3,Arizona,0.497731328
1979,4,Arkansas,0.494394779
1979,5,California,0.494935781
1979,6,Colorado,0.494525135
1979,7,Connecticut,0.484992474
1979,8,Delaware,0.479818612
1979,9,District of Columbia,0.498838603
1979,10,Florida,0.502619743
1979,11,Georgia,0.483301312
1979,12,Hawaii,0.496130943
1979,13,Idaho,0.488172591
1979,14,Illinois,0.471846461
1979,15,Indiana,0.470315695
1979,16,Iowa,0.477548122
1979,17,Kansas,0.477647126
1979,18,Kentucky,0.472233653
1979,19,Louisiana,0.488935143
1979,20,Maine,0.459266692
1979,21,Maryland,0.480101973
1979,22,Massachusetts,0.475235671
1979,23,Michigan,0.46128884
1979,24,Minnesota,0.483844787
1979,25,Mississippi,0.481137067
1979,26,Missouri,0.473173082
1979,27,Montana,0.507782161
1979,28,Nebraska,0.495852679
1979,29,Nevada,0.493285
1979,30,New Hampshire,0.464001328
1979,31,New Jersey,0.473723173
1979,32,New Mexico,0.507985592
1979,33,New York,0.482165337
1979,34,North Carolina,0.468169749
1979,35,North Dakota,0.507278085
1979,36,Ohio,0.448394328
1979,37,Oklahoma,0.487228662
1979,38,Oregon,0.478271663
1979,39,Pennsylvania,0.460445791
1979,40,Rhode Island,0.468086541
1979,41,South Carolina,0.464888304
1979,42,South Dakota,0.531363487
1979,43,Tennessee,0.481809944
1979,44,Texas,0.504975736
1979,45,Utah,0.471372157
1979,46,Vermont,0.460392535
1979,47,Virginia,0.473412275
1979,48,Washington,0.467088968
1979,49,West Virginia,0.446326941
1979,50,Wisconsin,0.462016165
1979,51,Wyoming,0.491752177
1980,0,United States,0.488408506
1980,1,Alabama,0.481605977
1980,2,Alaska,0.508730173
1980,3,Arizona,0.484416753
1980,4,Arkansas,0.490917981
1980,5,California,0.499167383
1980,6,Colorado,0.500441909
1980,7,Connecticut,0.500998497
1980,8,Delaware,0.485841155
1980,9,District of Columbia,0.501686037
1980,10,Florida,0.506225705
1980,11,Georgia,0.489101768
1980,12,Hawaii,0.494487524
1980,13,Idaho,0.48030895
1980,14,Illinois,0.480322868
1980,15,Indiana,0.472934812
1980,16,Iowa,0.483034551
1980,17,Kansas,0.491612077
1980,18,Kentucky,0.48629421
1980,19,Louisiana,0.505125284
1980,20,Maine,0.470386744
1980,21,Maryland,0.487981141
1980,22,Massachusetts,0.480201453
1980,23,Michigan,0.474912375
1980,24,Minnesota,0.486270577
1980,25,Mississippi,0.506691635
1980,26,Missouri,0.485187799
1980,27,Montana,0.495456159
1980,28,Nebraska,0.506237686
1980,29,Nevada,0.493799269
1980,30,New Hampshire,0.45333752
1980,31,New Jersey,0.479760468
1980,32,New Mexico,0.506997168
1980,33,New York,0.490045875
1980,34,North Carolina,0.475785702
1980,35,North Dakota,0.523323953
1980,36,Ohio,0.455292284
1980,37,Oklahoma,0.512772739
1980,38,Oregon,0.483927399
1980,39,Pennsylvania,0.464331061
1980,40,Rhode Island,0.477938861
1980,41,South Carolina,0.459643275
1980,42,South Dakota,0.549110591
1980,43,Tennessee,0.482066035
1980,44,Texas,0.50879854
1980,45,Utah,0.483074844
1980,46,Vermont,0.467532307
1980,47,Virginia,0.470481783
1980,48,Washington,0.472815603
1980,49,West Virginia,0.451806307
1980,50,Wisconsin,0.464754224
1980,51,Wyoming,0.495289803
1981,0,United States,0.490733653
1981,1,Alabama,0.481858313
1981,2,Alaska,0.471489012
1981,3,Arizona,0.488411754
1981,4,Arkansas,0.504751205
1981,5,California,0.502159119
1981,6,Colorado,0.493923217
1981,7,Connecticut,0.500605404
1981,8,Delaware,0.470477432
1981,9,District of Columbia,0.532842159
1981,10,Florida,0.506342351
1981,11,Georgia,0.497731358
1981,12,Hawaii,0.497582465
1981,13,Idaho,0.512721598
1981,14,Illinois,0.481582969
1981,15,Indiana,0.480338991
1981,16,Iowa,0.490653366
1981,17,Kansas,0.50555861
1981,18,Kentucky,0.484822392
1981,19,Louisiana,0.516234696
1981,20,Maine,0.458894938
1981,21,Maryland,0.469560266
1981,22,Massachusetts,0.478143036
1981,23,Michigan,0.471788883
1981,24,Minnesota,0.492863715
1981,25,Mississippi,0.5093413
1981,26,Missouri,0.48251611
1981,27,Montana,0.501478851
1981,28,Nebraska,0.515061378
1981,29,Nevada,0.499112219
1981,30,New Hampshire,0.461838633
1981,31,New Jersey,0.475082934
1981,32,New Mexico,0.502253473
1981,33,New York,0.493726611
1981,34,North Carolina,0.485686034
1981,35,North Dakota,0.549376309
1981,36,Ohio,0.459222555
1981,37,Oklahoma,0.5165025
1981,38,Oregon,0.495249122
1981,39,Pennsylvania,0.461868286
1981,40,Rhode Island,0.474244326
1981,41,South Carolina,0.463383466
1981,42,South Dakota,0.555053711
1981,43,Tennessee,0.496990979
1981,44,Texas,0.512588918
1981,45,Utah,0.48480159
1981,46,Vermont,0.480351776
1981,47,Virginia,0.477135956
1981,48,Washington,0.46516782
1981,49,West Virginia,0.464952111
1981,50,Wisconsin,0.470393062
1981,51,Wyoming,0.482409686
1982,0,United States,0.495966524
1982,1,Alabama,0.485322058
1982,2,Alaska,0.497472107
1982,3,Arizona,0.494201452
1982,4,Arkansas,0.515090644
1982,5,California,0.507490575
1982,6,Colorado,0.504656076
1982,7,Connecticut,0.495913088
1982,8,Delaware,0.47540915
1982,9,District of Columbia,0.522671878
1982,10,Florida,0.508621395
1982,11,Georgia,0.495576411
1982,12,Hawaii,0.495135516
1982,13,Idaho,0.523470044
1982,14,Illinois,0.485413134
1982,15,Indiana,0.478956819
1982,16,Iowa,0.511587322
1982,17,Kansas,0.512775183
1982,18,Kentucky,0.492888778
1982,19,Louisiana,0.51534301
1982,20,Maine,0.469641656
1982,21,Maryland,0.472713202
1982,22,Massachusetts,0.477510482
1982,23,Michigan,0.474806845
1982,24,Minnesota,0.494816393
1982,25,Mississippi,0.520614684
1982,26,Missouri,0.4887999
1982,27,Montana,0.540478408
1982,28,Nebraska,0.539485157
1982,29,Nevada,0.504713535
1982,30,New Hampshire,0.464410782
1982,31,New Jersey,0.474376887
1982,32,New Mexico,0.51664722
1982,33,New York,0.493326545
1982,34,North Carolina,0.479249448
1982,35,North Dakota,0.556502998
1982,36,Ohio,0.46584183
1982,37,Oklahoma,0.528308928
1982,38,Oregon,0.496219784
1982,39,Pennsylvania,0.468880057
1982,40,Rhode Island,0.472174108
1982,41,South Carolina,0.471061438
1982,42,South Dakota,0.603749156
1982,43,Tennessee,0.495496869
1982,44,Texas,0.523281813
1982,45,Utah,0.486860126
1982,46,Vermont,0.490757078
1982,47,Virginia,0.473130584
1982,48,Washington,0.473964393
1982,49,West Virginia,0.465652108
1982,50,Wisconsin,0.479578674
1982,51,Wyoming,0.510703743
1983,0,United States,0.500448406
1983,1,Alabama,0.487629741
1983,2,Alaska,0.505189002
1983,3,Arizona,0.49703595
1983,4,Arkansas,0.516478777
1983,5,California,0.512501478
1983,6,Colorado,0.510241508
1983,7,Connecticut,0.495138258
1983,8,Delaware,0.478956372
1983,9,District of Columbia,0.518713832
1983,10,Florida,0.512805045
1983,11,Georgia,0.496158212
1983,12,Hawaii,0.495131582
1983,13,Idaho,0.527434409
1983,14,Illinois,0.490146965
1983,15,Indiana,0.480079949
1983,16,Iowa,0.527405202
1983,17,Kansas,0.515251219
1983,18,Kentucky,0.498397648
1983,19,Louisiana,0.518288195
1983,20,Maine,0.472758502
1983,21,Maryland,0.477046579
1983,22,Massachusetts,0.477730542
1983,23,Michigan,0.476917893
1983,24,Minnesota,0.495924085
1983,25,Mississippi,0.5282529
1983,26,Missouri,0.493518502
1983,27,Montana,0.564205766
1983,28,Nebraska,0.556139052
1983,29,Nevada,0.510633886
1983,30,New Hampshire,0.465647548
1983,31,New Jersey,0.476656169
1983,32,New Mexico,0.523167074
1983,33,New York,0.496688455
1983,34,North Carolina,0.476623595
1983,35,North Dakota,0.556683004
1983,36,Ohio,0.469314218
1983,37,Oklahoma,0.534722388
1983,38,Oregon,0.494670898
1983,39,Pennsylvania,0.473987848
1983,40,Rhode Island,0.47084704
1983,41,South Carolina,0.475206584
1983,42,South Dakota,0.624916852
1983,43,Tennessee,0.494564325
1983,44,Texas,0.533090234
1983,45,Utah,0.484636217
1983,46,Vermont,0.489341319
1983,47,Virginia,0.472882897
1983,48,Washington,0.478976071
1983,49,West Virginia,0.464468986
1983,50,Wisconsin,0.483377635
1983,51,Wyoming,0.524238408
1984,0,United States,0.504345059
1984,1,Alabama,0.488491803
1984,2,Alaska,0.502557039
1984,3,Arizona,0.499340832
1984,4,Arkansas,0.512786746
1984,5,California,0.516663015
1984,6,Colorado,0.512867391
1984,7,Connecticut,0.498403609
1984,8,Delaware,0.479173839
1984,9,District of Columbia,0.521258235
1984,10,Florida,0.517050445
1984,11,Georgia,0.498464346
1984,12,Hawaii,0.49449259
1984,13,Idaho,0.531833768
1984,14,Illinois,0.495613486
1984,15,Indiana,0.482304186
